t,λ1,δ1,λ2,δ2,λ3,δ3,λ4,δ4,λ5,δ5,λ6,δ6,λ7,δ7,λ8,δ8,λ9,δ9,λ10,δ10
516.0,29.67164778359941,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58270168343447,33.0,29.753274169285987,33.0,29.7398681518079,33.0,29.750651420651945,33.0,29.763204263002923,33.0,29.746017630038814,33.0
517.0,29.67164778359941,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58270168343447,33.0,29.753274169285987,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.746017630038814,33.0
518.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58270168343447,33.0,29.753274169285987,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.746017630038814,33.0
519.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58270168343447,33.0,29.753274169285987,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.7460176300389,33.0
520.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58270168343447,33.0,29.753274169285987,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.75007969495582,33.0
521.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.583920491008982,33.0,29.753274169286097,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.75007969495582,33.0
522.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.583920491008982,33.0,29.753274169286097,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.75007969495582,33.0
523.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.583920491008982,33.0,29.755524076328605,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.75007969495582,33.0
524.0,29.67200667290747,33.0,29.634163454036965,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58403187534632,33.0,29.755524076328605,33.0,29.7398681518079,33.0,29.75094165021441,33.0,29.763204263002923,33.0,29.750253343733654,33.0
525.0,29.67200667290747,33.0,29.637947195682006,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58403187534632,33.0,29.755524076328605,33.0,29.7398681518079,33.0,29.75494366925588,33.0,29.763204263002923,33.0,29.750253343733654,33.0
526.0,29.67200667290747,33.0,29.637947195682006,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.586872101265243,33.0,29.755524076328605,33.0,29.741518877053096,33.0,29.75494366925588,33.0,29.763204263002923,33.0,29.750253343733654,33.0
527.0,29.67200667290747,33.0,29.637947195682006,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.586872101265243,33.0,29.755524076328605,33.0,29.741518877053096,33.0,29.75494366925588,33.0,29.763204263002923,33.0,29.750253343733654,33.0
528.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.586872101265243,33.0,29.755524076328605,33.0,29.741518877053096,33.0,29.758843553258533,33.0,29.763204263002923,33.0,29.750253343733654,33.0
529.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.586872101265243,33.0,29.75764688562716,33.0,29.741518877053096,33.0,29.758843553258533,33.0,29.763204263002923,33.0,29.750253343733654,33.0
530.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58981760830192,33.0,29.758149188782543,33.0,29.74237292569601,33.0,29.758843553258533,33.0,29.763204263002923,33.0,29.750253343733654,33.0
531.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58981760830192,33.0,29.758149188782543,33.0,29.74237292569601,33.0,29.758843553258533,33.0,29.763204263002923,33.0,29.750253343733654,33.0
532.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58981760830192,33.0,29.758149188782543,33.0,29.74237292569601,33.0,29.758843553258533,33.0,29.763204263002923,33.0,29.750253343733654,33.0
533.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570323691559487,33.0,29.608295105903377,33.0,29.58981760830192,33.0,29.760051778239305,33.0,29.744400797393332,33.0,29.758843553258533,33.0,29.765372227377185,33.0,29.750253343733654,33.0
534.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570457212766122,33.0,29.608295105903377,33.0,29.5900088392026,33.0,29.760051778239305,33.0,29.749669999362506,33.0,29.758843553258533,33.0,29.765992706979915,33.0,29.750253343733654,33.0
535.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570457212766122,33.0,29.608295105903377,33.0,29.5900088392026,33.0,29.76005177823945,33.0,29.75043411976827,33.0,29.758843553258533,33.0,29.765992706979915,33.0,29.750253343733654,33.0
536.0,29.67200667290747,33.0,29.638409126255493,33.0,29.570457212766122,33.0,29.608295105903377,33.0,29.5900088392026,33.0,29.76005177823945,33.0,29.75043411976827,33.0,29.758843553258533,33.0,29.765992706979915,33.0,29.75221882582789,33.0
537.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559664,33.0,29.75043411976827,33.0,29.758843553258533,33.0,29.765992706979915,33.0,29.75221882582789,33.0
538.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559664,33.0,29.75043411976827,33.0,29.758843553258533,33.0,29.768521047341586,33.0,29.75221882582789,33.0
539.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559664,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75221882582789,33.0
540.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
541.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
542.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
543.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
544.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
545.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.5900088392026,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
546.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.75043411976827,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
547.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.752055556383514,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
548.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.752055556383514,33.0,29.75884355325854,33.0,29.768521047341586,33.0,29.75822694175036,33.0
549.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.752055556383514,33.0,29.75884355325854,33.0,29.774399527803574,33.0,29.75822694175036,33.0
550.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.752055556383514,33.0,29.75884355325854,33.0,29.774399527803574,33.0,29.75822694175036,33.0
551.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.752055556383514,33.0,29.75884355325854,33.0,29.774399527803574,33.0,29.760662344947683,33.0
552.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760407697559696,33.0,29.752165141031377,33.0,29.75884355325854,33.0,29.77496033820407,33.0,29.760914536884602,33.0
553.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760842059075664,33.0,29.752165141031377,33.0,29.75884355325854,33.0,29.774960338204092,33.0,29.760914536884602,33.0
554.0,29.67200667290747,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760842059075664,33.0,29.752165141031377,33.0,29.75884355325854,33.0,29.774960338204092,33.0,29.760914536884602,33.0
555.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.760842059075664,33.0,29.753657019211595,33.0,29.75884355325854,33.0,29.774960338204195,33.0,29.760914536884602,33.0
556.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
557.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
558.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.591773950080146,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
559.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
560.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
561.0,29.675897019924218,33.0,29.640541047127822,33.0,29.570457212766122,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
562.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57369199647537,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
563.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57369199647537,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.760914536884602,33.0
564.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57369199647537,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.76619969791093,33.0,29.753657019211595,33.0,29.75884355325877,33.0,29.774960338204195,33.0,29.76208488451574,33.0
565.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57369199647537,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823962,33.0,29.753657019211595,33.0,29.759168946394407,33.0,29.77706367450536,33.0,29.76208488451574,33.0
566.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57369199647537,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823962,33.0,29.753657019211595,33.0,29.759168946394407,33.0,29.77706367450536,33.0,29.76208488451574,33.0
567.0,29.675897019924218,33.0,29.640541047127822,33.0,29.574925036096086,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823962,33.0,29.753657019211595,33.0,29.759168946394407,33.0,29.77706367450536,33.0,29.76208488451574,33.0
568.0,29.675897019924218,33.0,29.640541047127822,33.0,29.574925036096086,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823962,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.76208488451574,33.0
569.0,29.675897019924218,33.0,29.640541047127822,33.0,29.574925036096086,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823962,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.76208488451574,33.0
570.0,29.675897019924218,33.0,29.640541047127822,33.0,29.574925036096086,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823962,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.763852049993066,33.0
571.0,29.675897019924218,33.0,29.640541047127822,33.0,29.574925036096086,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77643928823981,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.77108192883946,33.0
572.0,29.675897019924218,33.0,29.640541047127822,33.0,29.574925036096086,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.77247183746675,33.0
573.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.77247183746675,33.0
574.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.753657019211595,33.0,29.75916894639455,33.0,29.77706367450536,33.0,29.77247183746675,33.0
575.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.7537008659234,33.0,29.76637920255306,33.0,29.781711461013035,33.0,29.77247183746675,33.0
576.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.7537008659234,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
577.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
578.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.77858042484619,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
579.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
580.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
581.0,29.675897019924218,33.0,29.640541047127822,33.0,29.575255074179687,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
582.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.772471837466757,33.0
583.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.77313631972869,33.0
584.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.60879736437297,33.0,29.592478665760254,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.77313631972869,33.0
585.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.60879736437297,33.0,29.596069008028607,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.77348153948469,33.0
586.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.60879736437297,33.0,29.596069008028607,33.0,29.781315436920373,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.77348153948469,33.0
587.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.782849712500248,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.77348153948469,33.0
588.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57572953572103,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.782849712500248,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.781711461013035,33.0,29.77348153948469,33.0
589.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.782849712500248,33.0,29.753700865923424,33.0,29.768167911428726,33.0,29.78465534621365,33.0,29.77348153948469,33.0
590.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.782849712500248,33.0,29.753700865923424,33.0,29.76879591311165,33.0,29.78465534621365,33.0,29.77348153948469,33.0
591.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.78361913551419,33.0,29.755018067056728,33.0,29.76879591311165,33.0,29.78465534621365,33.0,29.77348153948469,33.0
592.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.78361913551419,33.0,29.755018067056728,33.0,29.76879591311165,33.0,29.78465534621365,33.0,29.77348153948469,33.0
593.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.783619135514204,33.0,29.755018067056728,33.0,29.76879591311165,33.0,29.78465534621365,33.0,29.77348153948469,33.0
594.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.783619135514204,33.0,29.755018067056728,33.0,29.76879591311165,33.0,29.78465534621365,33.0,29.77348153948469,33.0
595.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.783619135514204,33.0,29.755018067056728,33.0,29.76879591311165,33.0,29.789604283619934,33.0,29.773535939836652,33.0
596.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.783619135514204,33.0,29.755018067056838,33.0,29.76879591311165,33.0,29.789604283619934,33.0,29.773535939836652,33.0
597.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.783619135514318,33.0,29.755018067056838,33.0,29.76879591311165,33.0,29.789604283619955,33.0,29.773535939836652,33.0
598.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755018067056838,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836652,33.0
599.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755018067056838,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836652,33.0
600.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755018067056838,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836652,33.0
601.0,29.675897019924218,33.0,29.640541047127822,33.0,29.57624085084731,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755018067056838,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836652,33.0
602.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755018067056838,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836652,33.0
603.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836652,33.0
604.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665365,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
605.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665422,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
606.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.596069008028607,33.0,29.787403919665422,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
607.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.598524742686834,33.0,29.787403919665422,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
608.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
609.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.755232792789304,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
610.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
611.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
612.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283619955,33.0,29.773535939836687,33.0
613.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
614.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
615.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
616.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
617.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
618.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
619.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.610842199908724,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.773535939836687,33.0
620.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.61095143592156,33.0,29.599267158224887,33.0,29.787403919665422,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.774292891008344,33.0
621.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.61095143592156,33.0,29.599267158224887,33.0,29.787403919665493,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.774292891008344,33.0
622.0,29.675897019924218,33.0,29.640541047127822,33.0,29.58048329363017,33.0,29.61095143592156,33.0,29.599267158224887,33.0,29.787403919665493,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.774292891008344,33.0
623.0,29.675897019924218,33.0,29.640541047127822,33.0,29.581665449252455,33.0,29.61095143592156,33.0,29.599267158224887,33.0,29.787403919665493,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.775569119835293,33.0
624.0,29.675897019924218,33.0,29.640541047127822,33.0,29.581665449252455,33.0,29.612541563743235,33.0,29.599267158224887,33.0,29.787403919665493,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.775569119835293,33.0
625.0,29.675897019924218,33.0,29.640541047127822,33.0,29.581665449252455,33.0,29.612541563743235,33.0,29.599267158224887,33.0,29.78759843218479,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.775569119835293,33.0
626.0,29.675897019924218,33.0,29.640541047127822,33.0,29.581665449252455,33.0,29.612541563743235,33.0,29.599267158224887,33.0,29.78759843218479,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.775569119835293,33.0
627.0,29.675897019924218,33.0,29.640541047127822,33.0,29.581665449252455,33.0,29.612541563743235,33.0,29.599267158224887,33.0,29.78759843218479,33.0,29.757071438625463,33.0,29.776422329949416,33.0,29.789604283620147,33.0,29.775569119835293,33.0
