k1,k2,ka,k1_avg,k2_avg,ka_avg,ξ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
66.0,29.0,47.5,65.92512000000002,29.031160000000003,47.47814,-0.21898842,0.0,40.49314377,12.35575037,31.58019973,1.75215296,1.29557484,1.23967836
66.0,30.0,48.0,65.94224000000001,29.99324000000001,47.967740000000006,-0.20449183,0.0,39.80355088,13.1762994,31.56072586,2.46227789,1.31486087,1.51022814
66.0,31.0,48.5,66.01436000000001,31.01996000000001,48.51715999999998,-0.18469459,0.0,39.6697703,13.82809788,32.29226811,1.97060821,1.12998928,1.44991346
66.0,32.0,49.0,65.96248,31.981279999999998,48.97188,-0.17746451,0.0,40.18480092,14.68260229,32.96882469,2.20802403,1.13645121,1.21285245
66.0,33.0,49.5,66.03004,32.94212000000002,49.48608,-0.17114872,0.0,40.25596371,15.15101914,33.31149143,1.76475074,1.13579332,1.32290278
66.0,34.0,50.0,66.00411999999999,34.0124,50.00826000000001,-0.15606783,0.0,40.08067228,15.75166151,33.74296426,2.05528462,1.37129641,1.37385049
66.0,35.0,50.5,66.09607999999999,35.03156,50.56382000000001,-0.15265601,0.0,40.50567231,16.84979493,34.27028507,1.76489917,1.12795528,1.36064167
66.0,36.0,51.0,65.92716,36.026559999999996,50.976859999999995,-0.13294681,0.02,40.01023842,17.34391276,34.60120525,2.1202046,1.37377377,1.22015138
66.0,37.0,51.5,66.04772,37.032999999999994,51.54036,-0.12356981,0.0,39.86042078,18.02932565,34.89092318,1.6212242,1.27618937,1.22616718
66.0,38.0,52.0,65.90575999999999,38.05624000000001,51.980999999999995,-0.11863928,0.0,40.65937747,18.77910867,35.79348471,1.63713104,1.14276602,1.21344756
66.0,39.0,52.5,66.00840000000004,38.99007999999999,52.499240000000015,-0.10182718,0.04,40.13286389,19.55496837,35.94661333,2.30421869,1.40092866,1.24339863
66.0,40.0,53.0,66.00224000000001,40.05547999999999,53.028859999999995,-0.09204416,0.04,39.96221014,20.21363516,36.21148659,2.04907213,1.37941942,1.4183831
66.0,41.0,53.5,66.07052,40.98663999999999,53.528580000000005,-0.09119555,0.04,40.26682835,20.767007,36.53341606,1.9286243,1.79267039,1.45122718
66.0,42.0,54.0,65.97716,41.96112,53.96913999999999,-0.0783728,0.06,40.2891955,21.58137425,37.07779534,1.6006863,1.45809164,1.40682912
66.0,43.0,54.5,66.05476,43.00539999999999,54.53008,-0.05319663,0.18,40.01082166,22.64412234,37.75934381,2.23286334,1.34305972,1.16953045
66.0,44.0,55.0,65.97643999999998,43.97988000000001,54.978159999999995,-0.05620248,0.14,40.04740365,23.32358595,37.73865843,1.78385042,1.65708864,1.38140141
66.0,45.0,55.5,66.12887999999997,45.0234,55.57614000000002,-0.0367313,0.16,40.06598168,23.73518021,38.51801556,1.94300842,1.46666595,1.08224941
66.0,46.0,56.0,66.01472000000001,46.00748000000001,56.011099999999985,-0.04167231,0.12,40.35693337,24.51861351,38.59614813,2.09878141,1.71333971,1.64171524
66.0,47.0,56.5,66.00956,47.04856000000001,56.52905999999999,-0.01923506,0.3,40.06984083,25.12762649,39.18500709,2.03303157,1.78615107,1.4390386
66.0,48.0,57.0,65.90827999999999,47.99864,56.95346000000002,-0.00293002,0.48,39.89001245,26.04261855,39.67574936,2.12560542,1.53644693,1.17612538
66.0,49.0,57.5,66.05615999999999,48.99844000000001,57.52729999999999,0.00527944,0.5,39.75588672,27.02858956,39.84513272,2.29120676,1.56524157,1.50924229
66.0,50.0,58.0,65.97412,50.068679999999986,58.0214,0.01609574,0.54,39.99462886,27.91860617,40.5422176,2.04754629,1.46667409,1.46956462
66.0,51.0,58.5,65.98664000000002,51.0058,58.496220000000015,0.02889057,0.66,39.80002044,28.57318306,40.85238169,1.97712063,1.61576009,1.27631838
66.0,52.0,59.0,65.9846,52.00284000000001,58.993720000000025,0.02585888,0.68,39.81658494,29.28799749,40.7306976,2.20009083,1.56861242,1.33245641
66.0,53.0,59.5,66.04255999999995,52.99107999999999,59.51682000000002,0.04716645,0.82,40.12693197,29.96401462,41.91389175,2.23424999,1.78512735,1.47538301
66.0,54.0,60.0,66.01935999999998,54.03976000000002,60.02956000000002,0.05027163,0.84,39.8801895,30.72570833,41.79627212,1.99666819,1.68006098,1.57644276
66.0,55.0,60.5,65.95528000000002,55.04491999999999,60.50010000000002,0.07047323,0.98,39.95561198,31.31463314,42.68964805,1.78911179,1.41993722,1.31538409
66.0,56.0,61.0,65.92812,55.97876,60.95344000000001,0.0725693,0.96,40.21061641,32.181834,43.07214243,1.74397534,1.85297469,1.465756
66.0,57.0,61.5,66.01108000000002,56.979800000000004,61.49544,0.09852666,1.0,39.77481717,33.18516638,43.5618355,2.30055352,1.386408,1.28750614
66.0,58.0,62.0,65.99008000000002,57.99916000000001,61.994619999999976,0.10415317,1.0,39.75463482,33.5564661,43.84408588,2.17674924,1.96846717,1.43280869
66.0,59.0,62.5,66.06652000000001,59.04896000000001,62.55774000000001,0.10824042,0.98,39.89807969,34.65177651,44.1374834,2.0072424,1.43041464,1.52093784
66.0,60.0,63.0,65.97724000000002,59.974439999999994,62.97583999999997,0.09777696,0.92,40.40272385,35.3855842,44.27080529,1.99027773,1.81214535,1.51268141
66.0,61.0,63.5,65.99376000000001,60.950240000000015,63.47199999999997,0.1187027,1.0,40.25825191,36.02008797,44.98194151,1.79307489,1.96485492,1.5548519
66.0,62.0,64.0,66.02407999999998,62.01687999999999,64.02048000000002,0.12642748,1.0,40.2851173,36.72485196,45.36022051,2.07208679,2.23111242,1.44923148
66.0,63.0,64.5,65.91252000000001,62.9876,64.45006,0.1299707,1.0,40.43540767,37.1176917,45.91808455,1.79420248,2.80236981,1.5297455
66.0,64.0,65.0,65.99355999999999,63.983760000000004,64.98866,0.14667581,1.0,39.9282124,38.38125905,46.22747177,1.95431084,1.83212404,1.51151687
66.0,65.0,65.5,66.02051999999999,64.96511999999998,65.49282,0.15202021,1.0,40.07899765,38.96773885,47.05568598,2.29413339,2.1594435,1.23851412
66.0,66.0,66.0,66.01907999999999,66.07780000000001,66.04843999999999,0.14529506,1.0,40.12659514,40.30058331,47.18510301,2.04521422,1.86176642,1.45314091
66.0,67.0,66.5,66.00936,67.02464,66.517,0.14035207,1.0,40.25817771,40.95489271,47.57538355,2.27745659,2.04284207,1.43550418
66.0,68.0,67.0,65.97868000000001,68.09335999999999,67.03602000000001,0.13550459,1.0,39.89905406,41.62423543,47.81745678,2.40960889,2.13948222,1.89491668
66.0,69.0,67.5,66.0086,69.03676000000002,67.52268,0.13148253,1.0,40.00525587,42.11698644,48.17204038,2.38022656,1.9883738,1.65679888
66.0,70.0,68.0,66.0236,69.99127999999999,68.00743999999999,0.1167593,1.0,40.32106017,43.29169272,48.75625422,2.15185112,2.40047106,1.48082217
66.0,71.0,68.5,66.007,71.00264000000001,68.50482000000002,0.11395788,1.0,39.95702448,44.50879183,49.67176025,2.28136439,1.92325283,1.30948178
66.0,72.0,69.0,66.04336,72.06316000000001,69.05326,0.1237363,1.0,39.94645478,44.30691624,49.93485232,2.24193256,2.41666644,1.55462017
66.0,73.0,69.5,65.99264,72.97368,69.48316000000001,0.09895576,1.0,40.69594226,45.86908395,50.35565665,1.78922362,1.96814488,1.28079133
66.0,74.0,70.0,65.93284,74.10839999999999,70.02062,0.08083969,0.9,39.82744746,46.71426642,50.44583871,2.17186298,2.25723343,1.60609182
66.0,75.0,70.5,66.08211999999999,75.06040000000002,70.57126,0.0758675,0.94,40.44046765,47.57247302,51.10648504,1.90472386,2.01015832,1.94620102
66.0,76.0,71.0,65.98252000000001,76.07484000000001,71.02867999999998,0.06902834,0.92,40.24004325,48.19176073,51.4492598,2.22669519,2.26731831,1.62388864
66.0,77.0,71.5,66.01499999999999,76.92148000000002,71.46824,0.06559036,0.9,39.82632637,48.91860639,52.0189429,1.9141427,2.3004868,1.48358207
66.0,78.0,72.0,66.05839999999999,77.94099999999999,71.99969999999999,0.04931213,0.86,40.15777814,49.49571882,51.88883725,1.65423861,2.35192461,1.75985506
66.0,79.0,72.5,65.99276000000003,79.05640000000001,72.52458,0.03817512,0.78,40.24480499,50.86899608,52.73601055,1.70413291,2.04613828,1.66840522
66.0,80.0,73.0,65.94484000000001,79.95656,72.95070000000001,0.03486853,0.82,40.46092347,51.21873148,52.94087772,1.91412883,2.04822043,1.53174787
66.0,81.0,73.5,65.89196,81.01988,73.45592000000003,0.02612464,0.72,39.99949906,52.27548123,53.56859445,1.83243288,2.09338292,1.6725992
66.0,82.0,74.0,66.02987999999999,81.98992000000003,74.00989999999999,0.01290509,0.56,40.18908664,53.13783668,53.73792921,2.04583758,2.29268452,1.52847281
66.0,83.0,74.5,66.03012,82.89368,74.46189999999999,0.02246915,0.58,40.31176443,53.47217194,54.52184787,2.25786988,2.8634358,1.4495512
66.0,84.0,75.0,66.00292,84.00779999999997,75.00536,0.01473857,0.54,40.20140286,54.36278939,55.05676746,2.0863278,2.58190939,1.3929516
66.0,85.0,75.5,66.03415999999999,85.0292,75.53168,0.00488074,0.52,39.6608748,55.52870364,55.71897108,2.49621778,2.41335313,1.41247647
66.0,86.0,76.0,65.9894,85.99443999999998,75.99191999999998,-0.01611021,0.32,39.94754954,56.64946361,55.67886639,2.19991265,1.99222304,1.61516558
66.0,87.0,76.5,66.05232,87.08627999999997,76.5693,0.00542396,0.4,40.29905501,56.53062337,56.75296222,1.90672418,2.39179417,1.64313894
66.0,88.0,77.0,66.09512,87.99028,77.04270000000001,-0.0234403,0.24,40.22769507,58.1012913,56.65062167,1.84362978,2.51598816,1.55005827
66.0,89.0,77.5,65.98072000000002,88.99756000000001,77.48913999999999,-0.0186686,0.28,40.76781074,58.59171644,57.41045153,1.50534059,2.33626704,1.29527313
66.0,90.0,78.0,66.031,89.95272000000001,77.99186,-0.0226203,0.28,40.32899864,59.29389884,57.86778288,1.92615647,2.51048838,1.49489697
66.0,91.0,78.5,65.99708,91.02748000000001,78.51228000000002,-0.04211371,0.2,39.38408906,60.48811244,57.8178287,2.40240271,2.72680298,1.67705773
66.0,92.0,79.0,65.99763999999999,91.94640000000001,78.97201999999999,-0.04068085,0.2,40.17732906,60.83707399,58.2622642,1.80369122,3.00577897,1.93709458
66.0,93.0,79.5,65.95896,92.91684,79.43789999999998,-0.05786257,0.08,39.97732979,62.4975898,58.82155618,1.82516606,2.36532179,1.65318454
66.0,94.0,80.0,65.97848,94.03740000000002,80.00793999999999,-0.05339778,0.12,40.32982197,62.72426438,59.2262686,2.01044201,3.19676283,1.5726766
66.0,95.0,80.5,66.07419999999999,94.98279999999997,80.52850000000001,-0.06454855,0.1,40.243248,63.60297945,59.43624277,2.29400165,2.44153972,1.91347104
66.0,96.0,81.0,65.89632,95.96916000000002,80.93274000000001,-0.06289932,0.06,39.92643336,64.44195341,60.28627964,2.08831323,2.76385797,1.65351192
66.0,97.0,81.5,66.03312,96.93223999999996,81.48267999999999,-0.07627289,0.06,39.83681343,65.54041674,60.47143669,2.43029569,2.39471281,1.7242899
66.0,98.0,82.0,66.00056,97.97676000000001,81.98866000000002,-0.08898123,0.0,40.36751472,66.99839065,61.00150359,1.9917668,1.78977367,1.76060631
66.0,99.0,82.5,65.97103999999999,98.94536000000004,82.45820000000002,-0.0683629,0.04,40.20785712,66.33456383,61.73009803,1.80098506,2.33467964,1.39534954
66.0,100.0,83.0,66.06832000000001,100.05508000000002,83.0617,-0.0926854,0.02,40.25802753,68.36015096,61.96409276,1.96907092,2.29218484,1.46471109
66.0,101.0,83.5,65.98296,100.99019999999997,83.48658000000002,-0.08944482,0.02,39.46362142,68.79248263,62.54445831,1.734097,2.75066892,1.49549631
66.0,102.0,84.0,65.99863999999998,102.01952,84.00907999999998,-0.09545484,0.0,39.7284496,69.77166784,63.06236377,2.3926934,2.01372682,1.53537352
66.0,103.0,84.5,65.97424000000001,103.08872,84.53148000000003,-0.10249863,0.04,40.5541442,70.87153185,63.51860475,1.62088742,2.92912357,1.85895412
66.0,104.0,85.0,66.00147999999999,103.96912000000002,84.98530000000001,-0.09845854,0.0,39.97734225,70.97379903,63.9182704,2.18066953,2.63973021,1.56385265
66.0,105.0,85.5,66.02323999999999,105.00748,85.51536000000002,-0.12136029,0.0,39.75925694,72.86911801,63.99778138,2.08146881,2.537225,2.27379752
66.0,106.0,86.0,65.99804,106.04564,86.02184,-0.12521617,0.0,40.05333321,72.98919003,63.80722203,2.14962241,2.27240176,2.12452676
66.0,107.0,86.5,66.04843999999999,106.98848,86.51846000000002,-0.1230029,0.0,39.90533136,73.85122825,64.70761216,1.82798375,2.38054585,1.66243273
66.0,108.0,87.0,65.9656,108.10536,87.03548000000002,-0.13067199,0.0,40.29070521,75.38080406,65.48427171,1.68908054,2.37800913,1.40449277
66.0,109.0,87.5,66.05724,108.98276000000004,87.52000000000002,-0.12591526,0.0,39.73115038,75.6839866,66.0944988,2.1297584,2.43750929,1.55616305
66.0,110.0,88.0,66.07988,110.03284000000004,88.05636,-0.12399795,0.0,40.45777538,75.8171908,66.34644899,1.90899738,2.7026492,2.20018303
67.0,5.0,36.0,66.97336,5.059960000000001,36.01666,-0.45018909,0.0,40.390565,0.35103213,22.19421985,2.20776803,0.08993437,1.23287699
67.0,6.0,36.5,67.06464000000001,6.04216,36.553399999999996,-0.44041764,0.0,40.738636,0.5442579,22.78425764,2.13699343,0.11279375,1.28105939
67.0,7.0,37.0,67.01391999999998,7.0016,37.00775999999999,-0.4269904,0.0,40.58544492,0.70184813,23.21739383,2.3846096,0.10339753,1.07213389
67.0,8.0,37.5,66.96136000000003,7.992679999999999,37.47702,-0.41823201,0.0,40.72101007,0.80656979,23.66245521,2.3224994,0.14914965,1.1995779
67.0,9.0,38.0,66.97768000000002,9.02796,38.00282000000001,-0.41172072,0.0,40.72792453,1.09760774,23.94372968,1.73516735,0.34759892,1.05408766
67.0,10.0,38.5,67.04724000000002,9.999840000000003,38.523540000000004,-0.40338323,0.0,41.47931231,1.58702019,24.73084334,1.9743809,0.39174126,1.10679756
67.0,11.0,39.0,67.02711999999998,11.006839999999995,39.01697999999999,-0.392049,0.0,40.97559084,1.89053987,24.86893208,2.16236995,0.56102464,1.04841719
67.0,12.0,39.5,67.02000000000002,12.034199999999998,39.527100000000004,-0.390032,0.0,40.91895518,2.20973954,24.93695647,1.64035143,0.57749779,1.09127113
67.0,13.0,40.0,67.03547999999999,12.990840000000002,40.01316,-0.37197402,0.0,41.03825509,2.84720406,25.73553073,2.1594601,0.57603155,1.17787265
67.0,14.0,40.5,66.9612,13.973359999999998,40.467279999999995,-0.36369602,0.0,40.51414604,3.15220131,25.74533067,1.96853213,0.73826372,1.18281001
67.0,15.0,41.0,66.96436,15.000200000000001,40.98227999999999,-0.35174044,0.0,41.00924962,3.87858125,26.52585636,2.27789126,0.75134844,1.29187783
67.0,16.0,41.5,66.96356,16.024960000000007,41.49426,-0.33940937,0.0,40.45349006,4.27401198,26.68229333,2.35015861,0.8332441,1.1445837
67.0,17.0,42.0,67.04328,16.9912,42.01724,-0.33306156,0.0,40.69591776,4.88327177,27.08785734,2.1813262,0.81467189,1.36532188
67.0,18.0,42.5,66.91520000000001,17.964919999999996,42.440059999999995,-0.32247662,0.0,40.81969043,5.28292563,27.62243904,1.872812,1.04878421,0.98993348
67.0,19.0,43.0,66.98639999999999,18.938199999999995,42.9623,-0.31874739,0.0,40.83111919,5.58087218,27.79484303,1.56761809,1.18994267,1.13744467
67.0,20.0,43.5,67.05063999999999,20.024959999999997,43.537800000000004,-0.30764432,0.0,41.10360327,6.47612491,28.4112148,2.06097134,0.90308894,1.16696288
67.0,21.0,44.0,67.03732,21.016520000000003,44.02691999999999,-0.29308416,0.0,40.6996377,7.06247723,28.70125869,2.3203012,0.98824518,1.25952894
67.0,22.0,44.5,66.96491999999998,21.977159999999998,44.47104000000001,-0.288362,0.0,40.86928589,8.22955587,29.06563403,1.96641571,1.04249597,1.42494546
67.0,23.0,45.0,67.01784000000002,22.957880000000014,44.98785999999998,-0.28300894,0.0,41.45167489,8.34216035,29.68454544,1.89866873,0.84935203,1.16908035
67.0,24.0,45.5,66.98935999999998,23.963319999999996,45.47633999999999,-0.26438277,0.0,40.85714618,8.70750175,30.01996165,1.73922593,1.3434217,1.22699893
67.0,25.0,46.0,66.89496,25.01876,45.95686,-0.25794059,0.0,41.02498919,9.70430943,30.38676498,2.26707117,0.87343814,1.49964593
67.0,26.0,46.5,66.94652,26.02104,46.483779999999996,-0.24398409,0.0,41.06479556,10.38173756,31.01304809,1.65584242,1.20923253,0.91980701
67.0,27.0,47.0,67.06416,26.977199999999996,47.02067999999999,-0.24198319,0.0,41.35358138,11.0194929,31.29669887,2.06475212,1.11082087,1.30941199
67.0,28.0,47.5,66.96592,27.984600000000004,47.47526,-0.2225596,0.0,40.70428863,11.81125615,31.59783511,1.7846094,0.98236356,1.390831
67.0,29.0,48.0,66.96880000000002,29.016800000000003,47.99279999999999,-0.21133295,0.0,40.86306102,12.36102276,32.18119807,1.73241728,1.24640622,1.27226354
67.0,30.0,48.5,66.96723999999998,29.973519999999997,48.47038,-0.21001637,0.0,41.12793684,13.09560199,32.44378336,1.64306998,1.2232444,1.11231219
67.0,31.0,49.0,66.95943999999999,31.03288,48.99616000000001,-0.18716188,0.0,40.72026397,13.9295303,33.01225995,2.2725105,1.24525982,1.02858843
67.0,32.0,49.5,67.01335999999998,32.03220000000001,49.52278000000001,-0.1806234,0.0,41.07245783,14.71687608,33.60948128,1.77619623,1.14174716,0.99214124
67.0,33.0,50.0,66.93123999999999,33.02348,49.97735999999999,-0.16869912,0.0,40.64477128,15.25341012,33.73745853,1.76064064,1.3952893,1.12300515
67.0,34.0,50.5,67.00840000000001,33.96616,50.48727999999999,-0.17253238,0.0,40.83687566,15.38064765,33.72765402,2.04626068,1.57646034,1.29798748
67.0,35.0,51.0,67.00023999999999,34.9702,50.98522,-0.15341142,0.0,41.08928813,16.54963374,34.75143472,1.64699885,1.56774084,1.29688168
67.0,36.0,51.5,66.95468000000001,35.99360000000001,51.47414,-0.14908807,0.0,41.30180698,17.29293872,35.10133275,1.69643694,1.34157305,1.36023401
67.0,37.0,52.0,66.98704,37.00232,51.99467999999999,-0.13568348,0.02,40.59930041,17.94521055,34.96769083,2.39791062,1.4562409,1.37523218
67.0,38.0,52.5,67.02048000000002,37.991760000000006,52.50612000000002,-0.12049741,0.02,40.8580149,18.7126236,35.85878942,2.07311115,1.40284253,1.39828312
67.0,39.0,53.0,66.98092,38.91183999999999,52.94638000000002,-0.10262534,0.08,40.49482702,19.03174953,36.22563274,2.61453623,1.8401592,1.24085208
67.0,40.0,53.5,67.02156000000001,39.94292,53.482240000000004,-0.10406096,0.02,40.76226282,20.02170593,36.47223318,1.97525535,1.5002425,1.38261777
67.0,41.0,54.0,67.03572,41.01671999999999,54.02621999999999,-0.09481011,0.04,40.73405814,20.83297103,36.78811891,2.22226965,1.27389017,1.27549335
67.0,42.0,54.5,66.96536,41.970920000000014,54.46814000000002,-0.07412817,0.1,40.36390874,21.13027626,37.26307882,2.44845213,1.59433765,1.60009353
67.0,43.0,55.0,66.94924000000002,42.99800000000001,54.97362000000002,-0.06692263,0.14,40.75179889,22.41836286,37.94567211,1.80055245,1.63175474,1.04021875
67.0,44.0,55.5,66.91203999999999,44.12864,55.520340000000004,-0.06497624,0.12,40.8208027,23.09541513,38.10798068,1.70691552,1.578689,1.42628662
67.0,45.0,56.0,67.02592000000003,45.04124000000001,56.03357999999999,-0.04358064,0.14,40.93690481,23.99771827,39.10201858,1.76634908,1.42068036,1.42109987
67.0,46.0,56.5,66.9714,46.03620000000001,56.50380000000001,-0.03718024,0.26,40.57429024,24.64328261,38.95799858,2.22149003,1.51552756,1.40641568
67.0,47.0,57.0,67.08948,47.02043999999999,57.05496000000001,-0.02485332,0.26,40.50139783,25.66198035,39.36224663,2.24306647,1.24272279,1.25332686
67.0,48.0,57.5,66.9858,48.08331999999999,57.53455999999997,-0.02161554,0.24,41.04647596,26.23972624,40.0654705,2.13476231,1.50432763,1.29338488
67.0,49.0,58.0,67.02396,49.04152000000001,58.03274000000003,-0.01128235,0.32,40.93857235,27.26537395,40.3815561,2.235393,1.72720926,1.42787168
67.0,50.0,58.5,67.08004,49.975119999999976,58.52758000000001,0.00711118,0.48,40.69800223,27.60043898,40.83240554,2.64747338,1.99372258,1.47781562
67.0,51.0,59.0,66.99716,51.05036,59.023759999999996,0.01889271,0.56,40.49686419,28.57995251,41.10679943,2.64751543,1.5516857,1.39053663
67.0,52.0,59.5,67.03568000000001,51.954439999999984,59.49506,0.01233255,0.52,40.82117456,29.08532184,41.23938054,2.00164451,1.61707626,1.99942001
67.0,53.0,60.0,66.97516000000003,52.96719999999999,59.971180000000004,0.04062055,0.64,40.77140611,29.7958969,42.31908089,2.11917666,1.66985721,1.26360483
67.0,54.0,60.5,67.06740000000002,53.991519999999994,60.52946000000001,0.04028524,0.8,40.94163367,30.34561656,42.51881174,1.90926426,1.82879711,1.32738988
67.0,55.0,61.0,66.90704,54.98808000000001,60.94756,0.04564884,0.84,40.93980463,31.3435448,42.75959625,1.64780265,1.959998,1.26805283
67.0,56.0,61.5,67.13816,56.05808000000001,61.59812,0.07566042,0.84,40.52964463,31.69325787,43.41920254,2.48360198,1.87834805,1.3252249
67.0,57.0,62.0,66.99452,57.03355999999998,62.014039999999994,0.07428272,0.94,40.87761007,32.40537666,43.89341036,2.12878814,1.77506986,1.27769172
67.0,58.0,62.5,67.05152000000002,57.963,62.50725999999998,0.08427001,0.92,40.74804747,33.69813599,44.0960891,1.88420961,1.91722226,1.35255136
67.0,59.0,63.0,66.97395999999999,59.01896000000001,62.99646,0.0906016,0.9,40.82211958,34.41227439,44.48141615,2.42137327,1.78866222,1.66599421
67.0,60.0,63.5,66.95624000000001,59.98,63.46811999999999,0.09178545,0.96,40.87708474,34.84652911,44.64979642,2.06702287,2.31119039,1.71056377
67.0,61.0,64.0,67.04984,61.00507999999999,64.02746000000002,0.11366903,0.98,40.89105707,36.00231829,45.56778452,2.04048576,2.05633424,1.49396552
67.0,62.0,64.5,67.05076000000001,62.02304000000001,64.53690000000002,0.12141212,1.0,40.89056346,36.69860155,45.91891201,2.09468165,1.89467018,1.36668484
67.0,63.0,65.0,67.02964000000001,62.96864000000001,64.99914,0.12272536,1.0,41.22483963,37.78931251,46.37843063,2.18869935,2.07781137,1.50218632
67.0,64.0,65.5,66.95563999999999,64.09151999999999,65.52358,0.13605388,1.0,40.99004801,38.47842716,46.89030104,1.91598901,2.14252072,1.39565484
67.0,65.0,66.0,66.93716,64.92323999999998,65.9302,0.15460135,1.0,40.40737806,38.93524429,47.13748199,1.76484601,2.26443268,1.47162407
67.0,66.0,66.5,66.91159999999996,66.01084,66.46121999999998,0.1418227,1.0,41.08669032,40.36563371,47.64023061,1.62433421,2.19465043,1.50680091
67.0,67.0,67.0,66.98308000000002,66.99416,66.98862000000001,0.14720711,1.0,40.65280042,40.56678355,47.75687878,2.08299025,2.37466372,1.89886611
67.0,68.0,67.5,67.05428000000002,68.11116,67.58271999999997,0.14993749,1.0,40.68374347,41.68194853,48.51915857,1.75338516,2.01878568,1.42616799
67.0,69.0,68.0,66.87028000000001,69.0196,67.94494,0.13725766,0.98,40.80604458,42.49085364,48.80160454,1.80693043,2.08758355,1.41447853
67.0,70.0,68.5,67.00648000000001,69.94683999999998,68.47666,0.14002364,1.0,40.34525246,43.26866011,49.54334256,1.9884741,2.08233286,1.43752433
67.0,71.0,69.0,66.97680000000001,70.96060000000001,68.9687,0.12780288,0.98,40.9465213,43.79697793,49.44577486,2.00997367,2.0946624,1.86122553
67.0,72.0,69.5,66.98019999999998,72.10976000000001,69.54498,0.1165697,0.98,40.71096053,45.12524394,50.47425245,2.06431748,1.65039736,1.4953853
67.0,73.0,70.0,67.0886,73.08883999999999,70.08872,0.10991649,0.96,41.09135017,45.59918015,50.67117398,2.23257418,2.49154159,1.92055744
67.0,74.0,70.5,66.92948,74.05352,70.4915,0.08339335,0.98,40.34033458,47.09585325,50.95230477,2.35990615,1.87573477,1.55130047
67.0,75.0,71.0,66.94976000000001,75.01464,70.98219999999999,0.09964199,0.98,40.94802269,47.05993395,51.66332854,1.59144282,2.44797694,1.71351141
67.0,76.0,71.5,67.00792000000003,75.9924,71.50016000000001,0.09523506,0.98,40.58312289,47.38674233,51.83504712,2.39516409,2.50907213,1.32915076
67.0,77.0,72.0,67.00424,76.98576000000001,71.995,0.07981236,0.94,40.40980957,48.24478619,52.04533099,2.0867322,2.26651409,1.81490876
67.0,78.0,72.5,66.92964,77.8502,72.38991999999999,0.07082022,0.86,41.14250271,49.15691995,52.51778088,2.20877932,2.77612218,1.69102508
67.0,79.0,73.0,67.0122,79.00207999999999,73.00713999999998,0.05384964,0.92,41.05818742,50.42191654,53.09051593,1.53018315,2.02023386,1.91909933
67.0,80.0,73.5,66.98796000000003,80.07832,73.53314,0.05783892,0.88,40.50322746,50.99984816,53.82462354,2.0923861,2.63116823,1.88744799
67.0,81.0,74.0,66.89103999999999,81.08459999999998,73.98782,0.03331033,0.7,40.85450531,52.24398501,53.93272061,1.92900719,1.94163914,1.94823143
67.0,82.0,74.5,67.07571999999996,82.06548,74.57060000000003,0.02530266,0.76,40.42196109,53.65825382,54.95684982,2.31464809,1.84703199,1.4221213
67.0,83.0,75.0,67.00004,83.04003999999998,75.02003999999998,0.0136604,0.6,41.45962037,54.09399684,54.75346311,1.57532693,2.14105867,1.64507337
67.0,84.0,75.5,67.00916,84.00208000000002,75.50561999999998,-0.00179953,0.44,41.38707483,55.24298074,55.09555174,1.86544879,2.04612439,2.33440827
67.0,85.0,76.0,67.0268,84.99803999999999,76.01242000000003,0.01109572,0.54,41.10901684,55.36324016,55.90563233,2.01067826,2.06345469,1.55499479
67.0,86.0,76.5,66.98351999999998,85.91335999999997,76.44844,0.00385538,0.5,40.8309131,56.22095424,56.32653644,1.82619257,2.54736425,1.41708385
67.0,87.0,77.0,67.01168000000001,87.08283999999999,77.04726000000001,0.00784628,0.54,40.83963952,56.8369785,57.13472005,1.68000083,2.87716416,1.47415195
67.0,88.0,77.5,66.93247999999998,88.11383999999998,77.52316,-0.00971107,0.36,41.1350666,57.43293316,56.80386887,1.67591585,2.24292479,1.78722828
67.0,89.0,78.0,66.99656,88.94524,77.9709,-0.02894116,0.2,40.88260983,59.20024471,57.43384544,1.79453375,1.9801789,1.70404428
67.0,90.0,78.5,66.9486,89.93860000000002,78.4436,-0.03136111,0.28,40.68568543,60.0230499,58.0723863,2.19819067,2.12444675,1.60721056
67.0,91.0,79.0,67.01820000000004,90.96912,78.99366,-0.0237737,0.26,41.01148715,60.31726025,58.82458657,2.24669281,2.11860846,1.54957424
67.0,92.0,79.5,67.01304,92.00648,79.50976000000001,-0.04412106,0.1,41.07339819,61.56023315,58.79432014,2.07871934,2.08734782,1.45166012
67.0,93.0,80.0,66.95972000000002,92.98352000000003,79.97162000000002,-0.0354157,0.18,40.9951355,61.63749348,59.34560702,1.99587275,2.71993106,1.40965754
67.0,94.0,80.5,67.07159999999998,93.94560000000001,80.5086,-0.05408097,0.08,41.28704655,63.49637618,59.99999917,1.51914812,2.11084846,1.56637081
67.0,95.0,81.0,67.05628,95.03011999999998,81.04320000000001,-0.06350072,0.0,41.10458245,64.29718969,60.17769953,2.05423846,2.01222676,1.55868702
67.0,96.0,81.5,67.01196,95.93812000000001,81.47503999999998,-0.05504134,0.1,40.71197088,64.32776637,60.71018409,1.92097787,2.73856547,1.94039517
67.0,97.0,82.0,66.8898,96.95736000000001,81.92358,-0.07232549,0.04,40.69136409,65.60384591,60.78353912,2.23235102,2.61062681,1.49535888
